Afríka	Afrika
Rjómaís	Speiseeis
Vanilla	Vanille (Gewürz)
Samskynjun	Synästhesie
Úýgúríska	Uigurische Sprache
Singalíska	Singhalesische Sprache
Kex	Keks
Kaka	Kuchen
Graz	Graz
Nahúatl	Nahuatl
Navajóíska	Navajo (Sprache)
Jógúrt	Joghurt
Mirandês	Mirandés
Université Bordeaux I	Universität Bordeaux I
Montserrat	Montserrat
Ravenna	Ravenna
Harvard-háskóli	Harvard University
Lucca	Lucca
Písa	Pisa
Pistoia	Pistoia
Arezzo	Arezzo
Sjöstirnið	Plejaden
Tímahorn	Rektaszension
Debetkort	Debitkarte
Snið:Location map Mexíkó	Vorlage:Positionskarte Mexiko
Thomas Malthus	Thomas Robert Malthus
Berlínarráðstefnan	Kongokonferenz
Messina	Messina
Klaufhalar	Ohrwürmer
Kauphöllin í New York	New York Stock Exchange
Wikilífverur	Wikispecies
Sealand	Sealand
Kambás	Nockenwelle
Tíber	Tiber
Brjóstahaldari	Büstenhalter
1105	1105
VBScript	Visual Basic Script
Luchino Visconti	Luchino Visconti
Richard Strauss	Richard Strauss
Óríonþokan	Orionnebel
Angelina Jolie	Angelina Jolie
Yann Martel	Yann Martel
Île-de-France	Île-de-France
Adríahaf	Adriatisches Meer
Terrassa	Terrassa
Centre	Centre-Val de Loire
Arabíska	Arabische Sprache
Tartu	Tartu
Saturday Night Live	Saturday Night Live
Heittemprað belti	Subtropen
MusicBrainz	MusicBrainz
Messier 81	Messier 81
Moby	Moby
Jan Mayen	Jan Mayen
Sjónvarpsturninn í Stuttgart	Stuttgarter Fernsehturm
Erwin Rommel	Erwin Rommel
Frjálst efni	Freie Inhalte
Smokkur	Kondom
Dalur (gjaldmiðill)	Dollar
Mozzarella	Mozzarella
IMac	IMac
IPod touch	IPod touch
Korsíka	Korsika
OS X	Mac OS X
Savoja	Savoyen
Slaufa (fatnaður)	Querbinder
Internet Group Management Protocol	Internet Group Management Protocol
Oksítanska	Okzitanische Sprache
Afríkanska	Afrikaans
Forsætisráðherra Bretlands	Premierminister des Vereinigten Königreichs
Riddaraþokan	Pferdekopfnebel
Aarau	Aarau
William Herschel	Wilhelm Herschel
Tagus	Tajo
Rótarlén	Top-Level-Domain
Douro	Duero
Santiago de Compostela	Santiago de Compostela
Santa Cruz de Tenerife	Santa Cruz de Tenerife
Grameðla	Tyrannosaurus
Jarfi	Vielfraß
Fiskveiðar	Fischerei
Beta	Beta
Sava	Save
Nashyrningseðla	Triceratops
Gamma	Gamma
Kambeðla	Stegosaurus
Delta	Delta
Epsílon	Epsilon
Zeta	Zeta
Eta	Eta
Þeta	Theta
Jóta	Iota
Kappa	Kappa
Ný	Ny
Snareðla	Velociraptor
Xí	Xi
Ómíkron	Omikron
Pí (aðgreining)	Pi
Hró	Rho
Sigma	Sigma
Tá (bókstafur)	Tau (Buchstabe)
Upsílon	Ypsilon
Kí	Chi
Psí	Psi (Buchstabe)
Liza Minnelli	Liza Minnelli
Páskaeyja	Osterinsel
Egilsstaðir	Egilsstaðir
Jason Sudeikis	Jason Sudeikis
Tina Fey	Tina Fey
Entlebuch	Entlebuch LU
Skoska	Scots
Minho	Rio Miño
Kaktusar	Kakteengewächse
Linux	Linux (Kernel)
Ljósfræði	Optik
Sun Microsystems	Sun Microsystems
Unix-legt	Unixoides System
Skjaldarmerki	Wappen
Fáni	Flagge
Blýantur	Bleistift
Gráspör	Haussperling
Kirjálabotn	Finnischer Meerbusen
Steinaldin	Steinfrucht
Húsgagn	Möbel
Borð	Tisch
Makaó	Macau
Snið:Location map Marokkó	Vorlage:Positionskarte Marokko
Snið:Location map Alsír	Vorlage:Positionskarte Algerien
Snið:Location map Túnis	Vorlage:Positionskarte Tunesien
Snið:Location map Egyptaland	Vorlage:Positionskarte Ägypten
Snið:Location map Malí	Vorlage:Positionskarte Mali
Lenovo	Lenovo
Snið:Location map Benín	Vorlage:Positionskarte Benin
Gifhorn	Gifhorn
Snið:Location map Vestur-Kongó	Vorlage:Positionskarte Republik Kongo
Snið:Location map Austur-Kongó	Vorlage:Positionskarte Demokratische Republik Kongo
Snið:Location map Suður-Afríka	Vorlage:Positionskarte Südafrika
Snið:Location map Madagaskar	Vorlage:Positionskarte Madagaskar
Handbrúða	Handpuppe
Brauðrist	Toaster
Hvítlaukspressa	Knoblauchpresse
Geocaching	Geocaching
Brno	Brünn
Metanól	Methanol
Rúllustigi	Rolltreppe
Hárblásari	Haartrockner
Stóll	Stuhl (Möbel)
Alþjóðlega staðlastofnunin	Internationale Organisation für Normung
Hu Jintao	Hu Jintao
Xi Jinping	Xi Jinping
Rea (tungl)	Rhea (Mond)
Malasíska	Malaysische Sprache
Louis C.K.	Louis C.K.
Gíraffi	Giraffe
Arpitanska	Frankoprovenzalische Sprache
Cuneo (sýsla)	Provinz Cuneo
Biella (sýsla)	Provinz Biella
Vercelli (sýsla)	Provinz Vercelli
Alessandria (sýsla)	Provinz Alessandria
Asti (sýsla)	Provinz Asti
Jorge Batlle	Jorge Batlle
Varir	Lippe
Shenzhen	Shenzhen
Guangdong	Guangdong
Sovétríkin	Sowjetunion
Hringadróttinssaga	Der Herr der Ringe
Volkhov (á)	Wolchow
Volkhov (borg)	Wolchow (Stadt)
Ivangorod	Iwangorod (Russland)
Ron Paul	Ron Paul
Pílatus (fjall)	Pilatus (Berg)
Sveitarfélag	Gemeinde
Jarðskorpa	Erdkruste
Bræðslumark	Schmelzpunkt
Vatnshlot	Gewässer
Alkóhólismi	Alkoholkrankheit
Myndavél	Fotoapparat
Breiðnefur	Schnabeltier
Sjónvarpsþáttur	Fernsehsendung
Paraná (fylki)	Paraná
Andrej Silnov	Andrei Alexandrowitsch Silnow
Steven Hooker	Steve Hooker
Segóvía	Segovia
Salamanca	Salamanca
C (forritunarmál)	C (Programmiersprache)
Hjólabretti	Skateboard
HIV-veira	HIV
Bayern München	FC Bayern München
Ítalska A-deildin	Serie A
Fótur	Fuß
Olexander Túrtsínov	Olexandr Turtschynow
Queen	Queen (Band)
Freddie Mercury	Freddie Mercury
Brian May	Brian May
Normandí	Normandie
Eðlur	Echsen
Amy Winehouse	Amy Winehouse
Amy MacDonald (söngkona)	Amy Macdonald
Postojna-hellar	Höhlen von Postojna
Metallica	Metallica
Kanye West	Kanye West
Émile Durkheim	Émile Durkheim
Montesquieu	Charles de Secondat, Baron de Montesquieu
Hinrik af Lúxemborg	Henri (Luxemburg)
Milljarður	Milliarde
Crailsheim	Crailsheim
Þýskt mark	Deutsche Mark
Biberach an der Riss	Biberach an der Riß
Itzehoe	Itzehoe
Héruð Ítalíu	Italienische Regionen
Arezzo (sýsla)	Provinz Arezzo
Flórens (sýsla)	Provinz Florenz
Livorno (sýsla)	Provinz Livorno
Novara (sýsla)	Provinz Novara
Tórínó (sýsla)	Provinz Turin
William Shatner	William Shatner
Verbania (sýsla)	Provinz Verbano-Cusio-Ossola
Herðablað	Schulterblatt
Einkatölva	Personal Computer
XPath	XPath
Viðbein	Schlüsselbein
Leonard Nimoy	Leonard Nimoy
Öxl	Schulter
Humphrey Bogart	Humphrey Bogart
Skjaldkirtill	Schilddrüse
Monty Python	Monty Python
Andremma	Mundgeruch
Wikipedia:Úrvalsgreinar	Wikipedia:Exzellente Artikel
Steve Martin	Steve Martin
John McEnroe	John McEnroe
Wikipedia:Potturinn	Wikipedia:Projektdiskussion
České Budějovice	Budweis
Dómari	Richter
South Park	South Park
Vermont	Vermont
San Diego	San Diego
San Jose	San José (Kalifornien)
Denver	Denver
Houston	Houston
Phoenix, Arizona	Phoenix (Arizona)
Dallas	Dallas
Fort Worth	Fort Worth
Austin (Texas)	Austin (Texas)
Höll	Palast
El Paso	El Paso (Texas)
Memphis	Memphis (Tennessee)
Charlotte (Norður-Karólína)	Charlotte (North Carolina)
Columbus (Ohio)	Columbus (Ohio)
Jacksonville	Jacksonville (Florida)
Guangzhou	Guangzhou
Jiang Zemin	Jiang Zemin
Fáni Rússlands	Flagge Russlands
Wen Jiabao	Wen Jiabao
Gvam	Guam
Bandaríska Samóa	Amerikanisch-Samoa
Norður-Maríanaeyjar	Nördliche Marianen
Smáeyjar Bandaríkjanna	United States Minor Outlying Islands
Manresa	Manresa
Long Beach	Long Beach (Kalifornien)
Nína Tryggvadóttir	Nína Tryggvadóttir
Karst	Karst
Edgar Allan Poe	Edgar Allan Poe
Sjúkrahús	Krankenhaus
Austur-Þýskaland	Deutsche Demokratische Republik
Deng Xiaoping	Deng Xiaoping
Etna	Ätna
Languedoc-Roussillon	Languedoc-Roussillon
Gvadelúpeyjar	Guadeloupe
Oakland	Oakland
Martinique	Martinique
Mayotte	Mayotte
Réunion	Réunion
Uncharted 3: Drake's Deception	Uncharted 3: Drake’s Deception
Uncharted 2: Among Thieves	Uncharted 2: Among Thieves
Uncharted: Drake's Fortune	Uncharted: Drakes Schicksal
Þessalóníka	Thessaloniki
Amýlasi	Amylasen
Johan Cruyff	Johan Cruyff
Rómverska lýðveldið	Römische Republik
Þríbrotar	Trilobiten
VGA-kort	Video Graphics Array
Flugmóðurskip	Flugzeugträger
Matador	Monopoly
Tíbet	Autonomes Gebiet Tibet
Hringur (rúmfræði)	Kreis
Slétta (rúmfræði)	Ebene (Mathematik)
Tenzin Gyatso	Tendzin Gyatsho
Hjónaband samkynhneigðra	Gleichgeschlechtliche Ehe
Nevermind	Nevermind
Leturgerð	Schriftart
Grand Theft Auto V	Grand Theft Auto V
John von Neumann	John von Neumann
Donald Knuth	Donald E. Knuth
Nupedia	Nupedia
Clube de Regatas do Flamengo	Flamengo Rio de Janeiro
Dynamo Moskva	FK Dynamo Moskau
Cesc Fabregas	Cesc Fàbregas
Xavi	Xavi
Diego Maradona	Diego Maradona
Farsími	Mobiltelefon
Victoria Peak	Victoria Peak (Hongkong)
Gullæðið í Kaliforníu	Kalifornischer Goldrausch
Stephen Hawking	Stephen Hawking
Frumsenda	Axiom
Kenning	Theorie
Star Wars: A New Hope	Krieg der Sterne
Kangxi	Kangxi
Kynhneigð	Sexuelle Orientierung
Saffó	Sappho
Réttindi samkynhneigðra, tvíkynhneigðra og transfólks eftir löndum	Gesetze zur Homosexualität
Siðrof	Anomie
Sacramento	Sacramento
Biella	Biella
Honolulu	Honolulu
1925	1925
1927	1927
Manchester	Manchester
Háhýsi	Hochhaus
Gao Xingjian	Gao Xingjian
Asetýlsalisýlsýra	Acetylsalicylsäure
A.J. Buckley	A. J. Buckley
Turks- og Caicoseyjar	Turks- und Caicosinseln
A.J. Cook	Andrea Joy Cook
A.P. Møller-Mærsk	A. P. Møller-Mærsk
A-vítamín	Vitamin A
A. Paul Weber	A. Paul Weber
AA-samtökin	Anonyme Alkoholiker
AA Gent	KAA Gent
ABBA	ABBA
Eðlishvöt	Instinkt
Fursti	Fürst
Útsaumur	Sticken
Krosssaumur	Kreuzstich
Vertu til er vorið kallar á þig	Katjuscha (Lied)
Öreindafræði	Teilchenphysik
Geislun	Strahlung
Staðallíkan	Standardmodell
Bra	Bra (Piemont)
Nýja England	Neuengland
Alatri	Alatri
Brooklyn	Brooklyn
Queens	Queens
Bronx	Bronx
Staten Island	Staten Island
1000	1000
Úlfur	Wolf
Mark (íþróttum)	Liste der Torspielarten
Myndhverfing	Metapher
Táknsaga	Allegorie
The Shard	The Shard
Lífmassi	Biomasse
Enska knattspyrnudeildarkerfið	Fußball-Ligasystem in England
1955	1955
1954	1954
1953	1953
1951	1951
1950	1950
Skammtímaminni	Kurzzeitgedächtnis
1946	1946
1943	1943
1942	1942
H.M.	Henry Gustav Molaison
1940	1940
1939	1939
1938	1938
Atburðaminni	Episodisches Gedächtnis
1937	1937
1936	1936
Manchester United	Manchester United
1935	1935
Swansea City	Swansea City
Middlesbrough F.C.	FC Middlesbrough
Aston Villa	Aston Villa
1934	1934
Newcastle United F.C.	Newcastle United
Norwich City F.C.	Norwich City
1933	1933
Reading F.C.	FC Reading
Sunderland A.F.C.	AFC Sunderland
Tottenham Hotspur F.C.	Tottenham Hotspur
1932	1932
Vínsteinn	Weinstein
West Ham United F.C.	West Ham United
Wigan Athletic F.C.	Wigan Athletic
Meistaradeild Evrópu	UEFA Champions League
Malakkaskagi	Malaiische Halbinsel
Evrópukeppni félagsliða í knattspyrnu	UEFA Europa League
1931	1931
Eldhringurinn	Pazifischer Feuerring
1930	1930
Hegri	Reiher
The Legend of Korra	Die Legende von Korra
1929	1929
Pjongjang	Pjöngjang
Global Positioning System	Global Positioning System
Jaðrakan	Uferschnepfe
Gaukur (fugl)	Kuckuck
Sefhæna	Teichralle
Lostprophets	Lostprophets
Fjöruspói	Großer Brachvogel
Spói	Regenbrachvogel
Stelkur	Rotschenkel
Lappjaðrakan	Pfuhlschnepfe
Kákasus	Kaukasien
Burstaormar	Vielborster
Svampdýr	Schwämme
Pepsideild karla í knattspyrnu 2010	Pepsideild 2010
Ole Gunnar Solskjær	Ole Gunnar Solskjær
Apple I	Apple I
Pergamon	Pergamon
Óskarsverðlaunin	Oscar
2011-2020	2010er
Teboðið í Boston	Boston Tea Party
Teboðshreyfingin	Tea-Party-Bewegung
Skilyrði Kochs	Henle-Koch-Postulate
Dreifkjörnungar	Prokaryoten
Konungsríkið Iberia	Iberien (Kaukasien)
Heilkjörnungar	Eukaryoten
Hrói Höttur	Robin Hood (1973)
Lönd eftir landsframleiðslu (nafnvirði)	Liste der Länder nach Bruttoinlandsprodukt
Sértrúarsöfnuður	Sekte
Sækónguló	Asselspinnen
Níu	Neun
Drekar	Pseudoskorpione
Mítlar	Milben
Ferfætlingar	Landwirbeltiere
Tínamúar	Steißhühner
George Bernard Shaw	George Bernard Shaw
Middlesex	Middlesex
Rupert Grint	Rupert Grint
1001	1001
1002	1002
1003	1003
1005	1005
1006	1006
1009	1009
1010	1010
1011	1011
1012	1012
1013	1013
Bill Anders	William Alison Anders
1014	1014
1015	1015
1016	1016
1020	1020
1021	1021
1022	1022
1023	1023
1024	1024
1025	1025
1026	1026
Súlavesíhaf	Celebessee
1027	1027
1028	1028
1029	1029
San Severo	San Severo
1030	1030
1031	1031
Heimsmeistaramót landsliða í knattspyrnu karla	Fußball-Weltmeisterschaft
1034	1034
Pelíkanfuglar	Ruderfüßer
1040	1040
1041	1041
1042	1042
1043	1043
1044	1044
1045	1045
1047	1047
1052	1052
1053	1053
1054	1054
1055	1055
1056	1056
Andrómakka	Andromache
1057	1057
ABC-eyjar (Karíbahafi)	ABC-Inseln
Níunda hliðið	Die neun Pforten
1066	1066
1069	1069
1071	1071
1072	1072
1073	1073
1074	1074
1075	1075
Birmingham City	Birmingham City
Blackburn Rovers	Blackburn Rovers
1080	1080
Bolton Wanderers	Bolton Wanderers
Burnley F.C.	FC Burnley
1086	1086
1087	1087
Charlton Athletic	Charlton Athletic
1088	1088
1089	1089
1090	1090
1092	1092
Hull City A.F.C.	Hull City
Ráðhúsið í Bremen	Bremer Rathaus
1096	1096
Nottingham Forest F.C.	Nottingham Forest
Nha Trang	Nha Trang
1099	1099
Fritz Lang	Fritz Lang
1106	1106
Enska meistaradeildin	Football League Championship
1107	1107
1108	1108
1109	1109
Lille OSC	OSC Lille
1110	1110
1111	1111
1112	1112
1113	1113
1114	1114
1115	1115
1116	1116
1117	1117
1118	1118
1119	1119
1120	1120
Páfi	Papst
Alkalímálmur	Alkalimetalle
1130	1130
Jarðalkalímálmur	Erdalkalimetalle
Enska fyrsta deildin	Football League One
Lantaníð	Lanthanoide
Aktiníð	Actinoide
1131	1131
1132	1132
1133	1133
Hliðarmálmur	Übergangsmetalle
1134	1134
Glasgow Celtic	Celtic Glasgow
1135	1135
Málmungur	Halbmetalle
Glasgow Rangers	Glasgow Rangers
1136	1136
Málmleysingi	Nichtmetalle
1137	1137
Portsmouth F.C.	FC Portsmouth
Halógen	Halogene
1138	1138
Sheffield United F.C.	Sheffield United
1139	1139
Eðallofttegund	Edelgase
5	5
1140	1140
Preston North End F.C.	Preston North End
1141	1141
1142	1142
1143	1143
1144	1144
4	4
1145	1145
Augntönn	Eckzahn
1146	1146
1147	1147
1148	1148
3	3
1149	1149
1150	1150
1151	1151
1152	1152
1153	1153
2	2
1154	1154
1155	1155
1156	1156
Almenningur (hugverk)	Gemeinfreiheit
1157	1157
1158	1158
1159	1159
Búkarest	Bukarest
1160	1160
1161	1161
Rolandstyttan	Bremer Roland
1162	1162
1163	1163
Al Gore	Al Gore
1164	1164
Louvre	Louvre
1165	1165
1166	1166
1167	1167
1168	1168
1169	1169
1170	1170
Sjálfstæðisflokkur Púertó Ríkó	Partido Independentista Puertorriqueño
1171	1171
Thames	Themse
1172	1172
1173	1173
Tírana	Tirana
1174	1174
1175	1175
1176	1176
1177	1177
1178	1178
Motörhead	Motörhead
1179	1179
1180	1180
1181	1181
Asni	Hausesel
1182	1182
1928	1928
1183	1183
1184	1184
1185	1185
1186	1186
1187	1187
1188	1188
DJ Ötzi	DJ Ötzi
1189	1189
1190	1190
1191	1191
1192	1192
Kóngssveppur	Gemeiner Steinpilz
1193	1193
1194	1194
1195	1195
1196	1196
1197	1197
1198	1198
1199	1199
Alþjóðasamband flugfélaga	International Air Transport Association
Wikipedia:Gæðagreinar	Wikipedia:Lesenswerte Artikel
Sesúan	Sichuan
G-20	Gruppe der zwanzig wichtigsten Industrie- und Schwellenländer
6 (ártal)	6
Josh Duhamel	Josh Duhamel
Jól	Weihnachten
Rómönsk tungumál	Romanische Sprachen
Þríhyrningur	Dreieck
Hlaupár	Schaltjahr
Steve Jobs	Steve Jobs
Lady Gaga	Lady Gaga
Indóevrópsk tungumál	Indogermanische Sprachen
Dómsdagsbókin	Domesday Book
Breinigerberg	Breinigerberg
Geislasverð	Lichtschwert
Muammar Gaddafi	Muammar al-Gaddafi
Metropolitan-leið	Metropolitan Line
Bakerloo-leið	Bakerloo Line
Tígrisdýr	Tiger
Jóhann Karl 1.	Juan Carlos I.
Spaghettí	Spaghetti
Capellini	Capellini
Lasanja	Lasagne
Linguine	Linguine
Tagliatelle	Tagliatelle
Tortellini	Tortellini
Kartöflupasta	Nocken (Gericht)
Neðanjarðarlestakerfi Lundúnaborgar	London Underground
Francesco Totti	Francesco Totti
Rótargrænmeti	Wurzelgemüse
Psy	Psy (Sänger)
Olga	Olga (Vorname)
Franzl Lang	Franzl Lang
Jaðarþungarokk	Alternative Metal
Hústónlist	House
Pendulum	Pendulum
Pendúll	Pendel
Swedish House Mafia	Swedish House Mafia
Steve Angello	Steve Angello
Samsung	Samsung
Sebastian Ingrosso	Sebastian Ingrosso
Kyrrahafsostra	Pazifische Felsenauster
Dannebrogsorðan	Dannebrogorden
Játvarður 7. Bretlandskonungur	Eduard VII.
Gustave Eiffel	Gustave Eiffel
Le Mont Saint Michel	Le Mont-Saint-Michel
Netvarp	Podcasting
Folafluga	Wiesenschnake
Geldingahnappur	Strand-Grasnelke
Langvía	Trottellumme
Listi yfir hundategundir	Liste der Haushunde
Blóðhundur	Bloodhound (Hunderasse)
Beagle	Beagle (Hunderasse)
Beitukóngur	Wellhornschnecke
Stórkrossi	Gemeiner Seestern
Hjartaskel	Gemeine Herzmuschel
Baunagras	Strand-Platterbse
Mytilus	Miesmuscheln
Sveipjurtabálkur	Doldenblütlerartige
Heiðlóa	Goldregenpfeifer
Ostruætt	Austern
Sandmaðkur	Wattwurm
Ferdinand Tönnies	Ferdinand Tönnies
Falköping	Falköping
Skövde	Skövde
Enköping	Enköping
Varberg	Varberg
Piteå	Piteå
Skógarmítill	Gemeiner Holzbock
Viborg	Viborg
Næstved	Næstved
Sønderborg	Sønderborg
Silkeborg	Silkeborg
Fredericia	Fredericia
Køge	Køge
Hjørring	Hjørring
Å	Å (Begriffsklärung)
Vesturfrísnesku eyjarnar	Westfriesische Inseln
Vung Tau	Vũng Tàu
Skandinavía	Skandinavien
Páskar	Ostern
Kisínev	Chișinău
Tölvunarfræði	Informatik
Náttúrlegar tölur	Natürliche Zahl
Germönsk tungumál	Germanische Sprachen
Félagsfræði	Soziologie
Şalom	Şalom
Arúba	Aruba
Alþjóðlega hljóðstafrófið	Internationales Phonetisches Alphabet
Princeton-háskóli	Princeton University
Gásfuglar	Gänsevögel
Hænsnfuglar	Hühnervögel
Pípunefir	Röhrennasen
Goðar	Lappentaucher
Storkfuglar	Schreitvögel
Körfublómabálkur	Asternartige
Ránfuglar	Greifvögel
Lyngbálkur	Heidekrautartige
Varablómabálkur	Lippenblütlerartige
Nefdýr	Kloakentiere
Belgjurtabálkur	Schmetterlingsblütenartige
Beykibálkur	Buchenartige
Rósabálkur	Rosenartige
Krossblómabálkur	Kreuzblütlerartige
Odisha	Odisha
Muse	Muse (Band)
Frjálsa GNU-handbókarleyfið	GNU-Lizenz für freie Dokumentation
John Kerry	John Kerry
Púnjab (Indlandi)	Punjab (Indien)
Taívan	Taiwan (Insel)
Germanir	Germanen
Snjallsími	Smartphone
Trója	Troja
Gyðingahatur	Judenfeindlichkeit
Æðvængjur	Hautflügler
New York	New York
Hráolía	Erdöl
Steinsteypa	Beton
The Pirate Bay	The Pirate Bay
Bauganet jarðar	Geographische Koordinaten
Skráardeiling	Filesharing
Lestarsamgöngur	Eisenbahn
Evrópukeppnin í knattspyrnu 2012	Fußball-Europameisterschaft 2012
Friedrich Schiller	Friedrich Schiller
Project Gutenberg	Project Gutenberg
Skór	Schuh
Bahá'í trúin	Bahaitum
Banki	Bank
Prentfrelsi	Pressefreiheit
Metz	Metz
Málfrelsi	Meinungsfreiheit
Ólivín	Olivingruppe
Kastaníutré	Edelkastanie
Númeraplata	Kraftfahrzeugkennzeichen
Vængberar	Fluginsekten
Boðháttur	Imperativ (Modus)
Kjörfursti	Kurfürst
Hrafninn	Der Rabe (Poe)
Hellislíking Platons	Höhlengleichnis
Þjóðbókasafn	Nationalbibliothek
Þéttleiki byggðar	Bevölkerungsdichte
Broddvespur	Taillenwespen
Bath	Bath
Írland	Irland (Insel)
Bradford	Bradford
Elliheimili	Altenheim
Neoptera	Neuflügler
Swansea	Swansea
Halastjarna Halleys	Halleyscher Komet
Kantónur í Sviss	Kanton (Schweiz)
Cheshire	Cheshire
Cumbria	Cumbria
Lancashire	Lancashire
Norðymbraland	Northumberland
Tyne og Wear	Tyne and Wear
Durham-sýsla	County Durham
Vestur-Yorkshire	West Yorkshire
Norður-Yorkshire	North Yorkshire
Austur-Yorkshire	East Riding of Yorkshire
Lincolnshire	Lincolnshire
Nottinghamshire	Nottinghamshire
Suður-Yorkshire	South Yorkshire
Derbyshire	Derbyshire
Stórborgarsvæðið Manchester	Greater Manchester
Merseyside	Merseyside
Shropshire	Shropshire
Staffordshire	Staffordshire
Leicestershire	Leicestershire
Rutland	Rutland
1 (ár)	1
Norfolk	Norfolk
Suffolk	Suffolk
Cambridgeshire	Cambridgeshire
Lu Xun	Lu Xun
Northamptonshire	Northamptonshire
Herefordshire	Herefordshire
Worcestershire	Worcestershire
Warwickshire	Warwickshire
Bedfordshire	Bedfordshire
Cornwall	Cornwall
Bristol	Bristol
Devon	Devon (England)
Somerset	Somerset
Dorset	Dorset
Gloucestershire	Gloucestershire
Mínos	Minos
Oxfordshire	Oxfordshire
10	10
Wiltshire	Wiltshire
Kengúra	Kängurus
Nashville	Nashville
Hampshire	Hampshire
Adele	Adele (Sängerin)
Berkshire	Berkshire
Buckinghamshire	Buckinghamshire
20	20
Essex	Essex
Surrey	Surrey
Vestur-Sussex	West Sussex
Austur-Sussex	East Sussex
30	30
Kent	Kent
Stór-Lundúnasvæðið	Greater London
Þjóðbókasafn Bretlands	British Library
Lundúnaborg	City of London
Abkasía	Abchasien
40	40
Salt Lake City	Salt Lake City
9	9
7	7
8	8
Sjö	Sieben
Átta	Acht
Taylor Lautner	Taylor Lautner
Mannúðarsálfræði	Humanistische Psychologie
Jeremy Renner	Jeremy Renner
Hugræn sálfræði	Kognitionspsychologie
12	12
Jean Auguste Dominique Ingres	Jean-Auguste-Dominique Ingres
Sjávarföll	Gezeiten
Vika	Woche
Nash-jafnvægi	Nash-Gleichgewicht
Hjartardýr	Hirsche
Ís (vatn)	Eis
Faðir vor	Vaterunser
Fear and Loathing in Las Vegas	Fear and Loathing in Las Vegas (Film)
Stöðuvatn	See
Hvítlaukur	Knoblauch
Orsay-minjasafnið	Musée d’Orsay
Mannfræði	Anthropologie
Rauðahaf	Rotes Meer
Hugspeki	Philosophie des Geistes
Bouveteyja	Bouvetinsel
930	930
13	13
Kastali	Burg
985	985
1122	1122
981	981
939	939
Gúrka	Gurke
Suður-Ossetía	Südossetien
Úlan Bator	Ulaanbaatar
Ernest Hemingway	Ernest Hemingway
Edinborg	Edinburgh
Asgabat	Aşgabat
Octave Mirbeau	Octave Mirbeau
Eyja	Insel
Hvítur	Weiß
Svartur	Schwarz
814	814
950	950
996	996
37	37
900	900
1129	1129
Chris Pine	Chris Pine
843	843
Lordi	Lordi
476	476
HIM	HIM
Marseille	Marseille
Laukur	Zwiebel
Sex	Sechs
Opinbert tungumál	Amtssprache
700	700
Moshchena	Moschtschena
701	701
702	702
Fornleifafræði	Archäologie
703	703
Tómatur	Tomate
704	704
705	705
George H. W. Bush	George H. W. Bush
706	706
68	68
707	707
708	708
Phongnhakebang-þjóðgarðurinn	Phong Nha-Ke Bang
709	709
11	11
710	710
711	711
Paltoga	Paltoga
712	712
Balkanskagi	Balkanhalbinsel
